ANO_INF,TIPO,CODIGO_DANE,DANE_ANTERIOR,CONS_SEDE,INSTITUCION,COMUNA,ZONA,NUCLEO,GENERO,VICTIMA,DISCAPACIDAD,CAPACIDADES,ETNIAS,JORNADA,CARÁCTER,ESPECIALIDAD,GRADO,NIVEL,METODOLOGIA
2024,PRIVADO CALENDARIO A,366001007216,366001007216,36600100721601,LICEO TECNOLÓGICO EL MUNDO DE LOS SUEÑOS,CONSOTA,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800331,366001800331,36600180033101,LICEO VILLA DEL PRADO,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003334,366001003334,36600100333401,ANUNCIACION,CENTRO,URBANA,4,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001000670,366001000670,36600100067001,GIMNASIO PEREIRA,ORIENTE,URBANA,7,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001000700,366001000700,36600100070001,COLEGIO DEL SAGRADO CORAZON DE JESUS - HERMANAS BETHLEMITAS,MORELIA,RURAL,2,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006112,366001006112,36600100611201,COLEGIO SAINT ANDREWS,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001000700,366001000700,36600100070001,COLEGIO DEL SAGRADO CORAZON DE JESUS - HERMANAS BETHLEMITAS,MORELIA,RURAL,2,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001000700,366001000700,36600100070001,COLEGIO DEL SAGRADO CORAZON DE JESUS - HERMANAS BETHLEMITAS,MORELIA,RURAL,2,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,466001800485,466001800485,46600180048501,GIMNASIO CAMPESTRE MINUTO DE DIOS,GALICIA,URBANA,5,F,NO,No Aplica,NO APLICA,NO APLICA,ÚNICA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006112,366001006112,36600100611201,COLEGIO SAINT ANDREWS,CERRITOS,RURAL,6,M,NO,Transtorno del Espectro Autista,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006708,366001006708,36600100670801,LIC BILINGÜE EL POBLADO,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001000700,366001000700,36600100070001,COLEGIO DEL SAGRADO CORAZON DE JESUS - HERMANAS BETHLEMITAS,MORELIA,RURAL,2,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001000700,366001000700,36600100070001,COLEGIO DEL SAGRADO CORAZON DE JESUS - HERMANAS BETHLEMITAS,MORELIA,RURAL,2,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,466001800328,466001800328,46600180032801,INSTITUTO PEDAGÓGICO HARVARD,SAN JOAQUIN,RURAL,2,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007283,366001007283,36600100728301,PREESCOLAR CRAYOLAS Y GARABATOS,OLIMPICA,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007283,366001007283,36600100728301,PREESCOLAR CRAYOLAS Y GARABATOS,OLIMPICA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001800099,366001800099,36600180009901,LICEO LERNI,COMUNA DEL CAFÉ,URBANA,5,F,NO,No Aplica,TALENTO EXCEPCIONAL EN ARTES O EN LETRAS,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,466001005871,466001005871,46600100587101,COLEGIO ANGLOAMERICANO,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001800099,366001800099,36600180009901,LICEO LERNI,COMUNA DEL CAFÉ,URBANA,5,F,NO,No Aplica,TALENTO EXCEPCIONAL EN ARTES O EN LETRAS,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001006970,366001006970,36600100697001,ALTERNATIVA PEDAGOGICA,CENTRO,URBANA,4,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001005736,366001005736,36600100573601,LICEO ARTISTICO Y LUDICO MONTESSORI,CONSOTA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001002800,366001002800,36600100280001,COLEGIO SAN JOSE,RIO OTUN,URBANA,4,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003539,366001003539,36600100353901,JARDIN INFANTIL TRAVESURAS,CENTRO,URBANA,4,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003539,366001003539,36600100353901,JARDIN INFANTIL TRAVESURAS,CENTRO,URBANA,4,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003539,366001003539,36600100353901,JARDIN INFANTIL TRAVESURAS,CENTRO,URBANA,4,F,NO,Múltiple,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800099,366001800099,36600180009901,LICEO LERNI,COMUNA DEL CAFÉ,URBANA,5,M,NO,No Aplica,"TALENTO EXCEPCIONAL EN ACTIVIDAD FÍSICA, EJERCICIO Y DEPORTE",NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800099,366001800099,36600180009901,LICEO LERNI,COMUNA DEL CAFÉ,URBANA,5,F,NO,No Aplica,TALENTO EXCEPCIONAL EN ARTES O EN LETRAS,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006708,366001006708,36600100670801,LIC BILINGÜE EL POBLADO,POBLADO,URBANA,3,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800005,366001800005,36600180000501,LICEO SUEÑOS CON FE,PERLA DEL OTUN,URBANA,8,M,NO,Intelectual,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003539,366001003539,36600100353901,JARDIN INFANTIL TRAVESURAS,CENTRO,URBANA,4,F,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800099,366001800099,36600180009901,LICEO LERNI,COMUNA DEL CAFÉ,URBANA,5,F,NO,No Aplica,"TALENTO EXCEPCIONAL EN ACTIVIDAD FÍSICA, EJERCICIO Y DEPORTE",NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,466001005960,466001005960,46600100596001,LICEO MERANI,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007046,366001007046,36600100704601,LICEO INFANTIL NUEVO AMANECER,CENTRO,URBANA,4,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006518,366001006518,36600100651801,HUELLITAS CENTRO EDUCATIVO,OLIMPICA,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001002800,366001002800,36600100280001,COLEGIO SAN JOSE,RIO OTUN,URBANA,4,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003539,366001003539,36600100353901,JARDIN INFANTIL TRAVESURAS,CENTRO,URBANA,4,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006791,366001006791,36600100679101,FUNDACION CINDES,OLIMPICA,URBANA,8,M,NO,Múltiple,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006953,366001006953,36600100695301,LICEO MI SONRISA TRAVIESA,ALTAGRACIA,RURAL,2,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001005710,366001005710,36600100571001,JARDIN INFANTIL LA RANA VERDE,RIO OTUN,URBANA,4,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001002800,366001002800,36600100280001,COLEGIO SAN JOSE,RIO OTUN,URBANA,4,M,NO,No Aplica,TALENTO EXCEPCIONAL EN ARTES O EN LETRAS,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,SI,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Quinto,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800056,366001800056,36600180005601,JARDIN CHISPITAS DE AMOR Y FELICIDAD,COMUNA DEL CAFÉ,URBANA,5,F,NO,No Aplica,TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BÁSICAS,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800099,366001800099,36600180009901,LICEO LERNI,COMUNA DEL CAFÉ,URBANA,5,M,NO,No Aplica,"TALENTO EXCEPCIONAL EN ACTIVIDAD FÍSICA, EJERCICIO Y DEPORTE",NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800056,366001800056,36600180005601,JARDIN CHISPITAS DE AMOR Y FELICIDAD,COMUNA DEL CAFÉ,URBANA,5,M,NO,No Aplica,"TALENTO EXCEPCIONAL EN ACTIVIDAD FÍSICA, EJERCICIO Y DEPORTE",NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007411,366001007411,36600100741101,LICEO DIVINO NIÑO,CENTRO,URBANA,4,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007348,366001007348,36600100734801,JARDÍN INFANTIL ALIBOMBO,POBLADO,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,466001005871,466001005871,46600100587101,COLEGIO ANGLOAMERICANO,TRIBUNAS,RURAL,1,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007348,366001007348,36600100734801,JARDÍN INFANTIL ALIBOMBO,POBLADO,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001005680,366001005680,36600100568001,INSTITUTO PEDAGOGICO RECREAR,CONSOTA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Tercero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,466001005871,466001005871,46600100587101,COLEGIO ANGLOAMERICANO,TRIBUNAS,RURAL,1,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007348,366001007348,36600100734801,JARDÍN INFANTIL ALIBOMBO,POBLADO,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007348,366001007348,36600100734801,JARDÍN INFANTIL ALIBOMBO,POBLADO,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007348,366001007348,36600100734801,JARDÍN INFANTIL ALIBOMBO,POBLADO,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001004560,366001004560,36600100456001,COLEGIO AMERICANO,VILLAVICENCIO,URBANA,7,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800200,366001800200,36600180020001,LICEO FORMANDO GENIOS,POBLADO,URBANA,6,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006121,366001006121,36600100612101,CAMPANITAS DE CRISTAL,SAN JOAQUIN,URBANA,2,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006121,366001006121,36600100612101,CAMPANITAS DE CRISTAL,SAN JOAQUIN,URBANA,2,F,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006121,366001006121,36600100612101,CAMPANITAS DE CRISTAL,SAN JOAQUIN,URBANA,2,F,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800056,366001800056,36600180005601,JARDIN CHISPITAS DE AMOR Y FELICIDAD,COMUNA DEL CAFÉ,URBANA,5,F,NO,No Aplica,TALENTO EXCEPCIONAL EN ARTES O EN LETRAS,NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800056,366001800056,36600180005601,JARDIN CHISPITAS DE AMOR Y FELICIDAD,COMUNA DEL CAFÉ,URBANA,5,M,NO,No Aplica,"TALENTO EXCEPCIONAL EN ACTIVIDAD FÍSICA, EJERCICIO Y DEPORTE",NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006708,366001006708,36600100670801,LIC BILINGÜE EL POBLADO,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO B,366001007364,366001007364,36600100736401,COLEGIO CRISTIANO FARES,FERROCARIL,URBANA,3,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006708,366001006708,36600100670801,LIC BILINGÜE EL POBLADO,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Tercero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800056,366001800056,36600180005601,JARDIN CHISPITAS DE AMOR Y FELICIDAD,COMUNA DEL CAFÉ,URBANA,5,M,NO,No Aplica,"TALENTO EXCEPCIONAL EN ACTIVIDAD FÍSICA, EJERCICIO Y DEPORTE",NO APLICA,TARDE,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001005680,366001005680,36600100568001,INSTITUTO PEDAGOGICO RECREAR,CONSOTA,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800200,366001800200,36600180020001,LICEO FORMANDO GENIOS,POBLADO,URBANA,6,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006953,366001006953,36600100695301,LICEO MI SONRISA TRAVIESA,ALTAGRACIA,RURAL,2,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,466001800298,466001800298,46600180029801,LA ESCUELA DE LOS NIÑOS (LITTLE SCHOOL BY LPV),CERRITOS,RURAL,6,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Jardín I o A o Kinder,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003644,366001003644,36600100364401,JARD INF AMIGUITOS,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001006112,366001006112,36600100611201,COLEGIO SAINT ANDREWS,CERRITOS,RURAL,6,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001000670,366001000670,36600100067001,GIMNASIO PEREIRA,ORIENTE,URBANA,7,M,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Octavo,Básica Secundaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001800030,366001800030,36600180003001,JARDIN INFANTIL PEQUEÑO CARRUSEL,CUBA,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,COMPLETA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Tercero,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001003318,366001003318,36600100331801,COL SANTA ROSA DE LIMA,CUBA,URBANA,8,F,NO,No Aplica,NO APLICA,NO APLICA,TARDE,NO APLICA,NO APLICA,Segundo,Básica Primaria,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007411,366001007411,36600100741101,LICEO DIVINO NIÑO,CENTRO,URBANA,4,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007232,366001007232,36600100723201,INSTITUTO PEDAGOGICO SEMILLAS DEL SABER PEREIRA,POBLADO,URBANA,3,F,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Transición o Grado 0,Preescolar,Educación tradicional
2024,PRIVADO CALENDARIO A,366001007216,366001007216,36600100721601,LICEO TECNOLÓGICO EL MUNDO DE LOS SUEÑOS,CONSOTA,URBANA,8,M,NO,No Aplica,NO APLICA,NO APLICA,MAÑANA,NO APLICA,NO APLICA,Primero,Básica Primaria,Educación tradicional
